idx,t_sec,world_frame,base_frame,x,y,z,qx,qy,qz,qw,yaw_rad
50,1774839821.34322,map,base_footprint,5.20845968438394,-0.260064903346535,0,0,0,-0.0549358193583735,0.998489887656066,-0.109926978318421
51,1774839823.54374,map,base_footprint,5.30830192830877,-0.257913433348433,0,0,0,-0.0215355651473954,0.999768082824103,-0.0430744602486691
52,1774839826.1582,map,base_footprint,5.43219744068723,-0.252113250999413,0,0,0,-0.0127337134525803,0.999918922984113,-0.0254681152018079
53,1774839828.57281,map,base_footprint,5.52300151236849,-0.269752125234132,0,0,0,-0.0379673474605681,0.999278980328721,-0.0759529503225031
54,1774839831.38013,map,base_footprint,5.64703190527699,-0.281392424868923,0,0,0,-0.0763332789288833,0.997082358949332,-0.152815206759318
55,1774839834.21225,map,base_footprint,5.74955518333854,-0.30307420830357,0,0,0,-0.102529656339377,0.994729948061749,-0.205420298167819
56,1774839837.56521,map,base_footprint,5.85268290260972,-0.315983935413258,0,0,0,-0.11194643005238,0.993714243028914,-0.224363154816177
57,1774839839.74499,map,base_footprint,5.95018989708558,-0.332086262647515,0,0,0,-0.0920596548285002,0.99575349356799,-0.184380374433737
58,1774839842.39145,map,base_footprint,6.07249072069561,-0.353779119701666,0,0,0,-0.0689577757829181,0.997619579378369,-0.138025088211247
59,1774839844.95434,map,base_footprint,6.19221185826906,-0.375637556434977,0,0,0,-0.0827926619087438,0.99656679411571,-0.165775080602077
60,1774839847.57438,map,base_footprint,6.3078953513957,-0.39214736433567,0,0,0,-0.107649900750511,0.994188864787976,-0.215717818743702
61,1774839850.0821,map,base_footprint,6.43879562782605,-0.415552958725793,0,0,0,-0.0713187717398874,0.997453574256724,-0.142758738905715
62,1774839853.53501,map,base_footprint,6.54272067602567,-0.423395469047225,0,0,0,-0.00188767151077923,0.999998218346547,-0.0037753452636777
63,1774839855.81736,map,base_footprint,6.65959511035311,-0.404672248064167,0,0,0,0.0624470556825664,0.998048278008924,0.124975427712672
64,1774839859.08865,map,base_footprint,6.72308795663946,-0.405986754170758,0,0,0,-0.0103847958254009,0.999946076553963,-0.0207699649815059
65,1774839862.12751,map,base_footprint,6.81244745387093,-0.408154372785214,0,0,0,-0.104716996424395,0.99450206166697,-0.209818657318992
66,1774839864.83189,map,base_footprint,6.87623200022648,-0.42617472691185,0,0,0,-0.134077588520779,0.990970837238136,-0.268965175487511
67,1774839867.73324,map,base_footprint,6.93934943638768,-0.439778434973164,0,0,0,-0.124263210762647,0.99224929047642,-0.24917050417481
68,1774839870.27419,map,base_footprint,7.04455873483415,-0.46423418625469,0,0,0,-0.091068177433697,0.995844660104629,-0.182389054425598
69,1774839872.66854,map,base_footprint,7.15270590135087,-0.471197006453681,0,0,0,-0.0674614932302987,0.997721878546892,-0.135025536898949
70,1774839874.8996,map,base_footprint,7.24964079661138,-0.485971446272979,0,0,0,-0.0332099709707052,0.999448396781007,-0.0664321571212192
71,1774839877.54894,map,base_footprint,7.35287699328767,-0.48860611425708,0,0,0,0.00585211286235273,0.999982876240912,0.0117042925319436
72,1774839880.0442,map,base_footprint,7.43933604655956,-0.494856876692981,0,0,0,0.0284403608012567,0.999595491125032,0.0568883924292623
73,1774839882.65998,map,base_footprint,7.49373096427023,-0.477647204915645,0,0,0,0.0448490568522414,0.998993774805161,0.089728211319469
74,1774839885.32749,map,base_footprint,7.62190684608027,-0.467256564943253,0,0,0,0.0821377708732361,0.996620984424859,0.1644608220681
75,1774839887.87412,map,base_footprint,7.74028965167778,-0.451153873787608,0,0,0,0.120641391473903,0.992696154250252,0.241871935281712
76,1774839898.00804,map,base_footprint,7.81430209683389,-0.428376662154389,0,0,0,0.112672309074627,0.993632200951535,0.225824156227715
77,1774839900.54992,map,base_footprint,7.89034727621636,-0.405818934688698,0,0,0,0.0802421322428255,0.996775401087489,0.160656986418021
78,1774839903.1559,map,base_footprint,7.98293118676956,-0.379866585064392,0,0,0,0.0831192588064023,0.996539607248741,0.166430533606516
79,1774839905.4733,map,base_footprint,8.08036577619706,-0.369149653358607,0,0,0,0.0831136146334354,0.996540078001163,0.166419206065508
80,1774839908.40981,map,base_footprint,8.15582819580668,-0.35780160731062,0,0,0,0.0725489028930561,0.997364856353488,0.145225391465895
81,1774839911.38796,map,base_footprint,8.218368368666,-0.360812617976621,0,0,0,0.0400612169599201,0.999197227225782,0.0801438808429855
82,1774839914.90113,map,base_footprint,8.27660762437655,-0.355376642585419,0,0,0,-0.00739643646286781,0.999972645989705,-0.0147930078086776
83,1774839918.08867,map,base_footprint,8.34763745639453,-0.354360412521899,0,0,0,-0.0897141053141378,0.995967559365105,-0.179669778185143
84,1774839920.71232,map,base_footprint,8.42540986421925,-0.378838146875428,0,0,0,-0.146603647138132,0.9891953147108,-0.294267883608678
85,1774839923.11637,map,base_footprint,8.47959748529542,-0.393540641418625,0,0,0,-0.157076976791805,0.987586362482769,-0.315460373965114
86,1774839925.93364,map,base_footprint,8.54406582145306,-0.41395763349124,0,0,0,-0.182910729939585,0.98312952598982,-0.367892637153973
87,1774839928.2901,map,base_footprint,8.61854706369507,-0.445962860967087,0,0,0,-0.205303018611772,0.978698457416223,-0.413546622153723
88,1774839931.2849,map,base_footprint,8.71961164532342,-0.483294142074756,0,0,0,-0.156483177793831,0.987680624021523,-0.314257905672689
89,1774839933.77167,map,base_footprint,8.81579320967872,-0.512070272291843,0,0,0,-0.109870362697758,0.99394592579308,-0.220185244261373
90,1774839936.90268,map,base_footprint,8.9054269227501,-0.524909761103527,0,0,0,-0.0433022049018716,0.999062019621723,-0.086631497712876
91,1774839939.51938,map,base_footprint,8.97850679608691,-0.525202324683779,0,0,0,0.016233364712979,0.999868230253415,0.0324681555453623
92,1774839948.34149,map,base_footprint,9.14395963926851,-0.513205400433369,0,0,0,0.110656901034177,0.993858667142121,0.221767971855758
93,1774839950.97771,map,base_footprint,9.2326450903914,-0.494906069131926,0,0,0,0.143455841636816,0.989656719019415,0.287904996858995
94,1774839953.47836,map,base_footprint,9.3404263784519,-0.452791020376509,0,0,0,0.212184828353109,0.977229552672637,0.427620312613685
95,1774839957.19106,map,base_footprint,9.41460249363263,-0.413979973943425,0,0,0,0.27105847879758,0.962562881619659,0.548985015744636
96,1774839959.76398,map,base_footprint,9.49688007544855,-0.367815270965701,0,0,0,0.329297597511483,0.944226187029975,0.671119172746528
97,1774839962.46584,map,base_footprint,9.57383474643406,-0.281981336030024,0,0,0,0.409320481911791,0.91239067459477,0.843418342138055
98,1774839965.39893,map,base_footprint,9.6346978141733,-0.208076903661769,0,0,0,0.47723605847705,0.878775138752394,0.995013592066836
99,1774839968.69712,map,base_footprint,9.68492259473431,-0.121494940429747,0,0,0,0.518720827476687,0.854943684193235,1.09070812726124
100,1774839971.49136,map,base_footprint,9.70409446820598,-0.0766182359375736,0,0,0,0.587681203594122,0.809092579957426,1.25637985092346
101,1774839973.75183,map,base_footprint,9.71145562678612,-0.0415191714975571,0,0,0,0.627651891522896,0.778494125262183,1.3570666239811
